"id","order","family","genus","species","subspecies","taxonlevel","accid","canonical","source"
2865,"Sarcoptiformes","Atopomelidae","Atopomelopsis","longipilis",NA,"species",0,"Atopomelopsis longipilis","TPT"
2867,"Sarcoptiformes","Atopomelidae","Atopomelus","crocidurae",NA,"species",0,"Atopomelus crocidurae","TPT"
2868,"Sarcoptiformes","Atopomelidae","Atopomelus","hylomys",NA,"species",0,"Atopomelus hylomys","TPT"
2869,"Sarcoptiformes","Atopomelidae","Atopomelus","locusta",NA,"species",0,"Atopomelus locusta","TPT"
2870,"Sarcoptiformes","Atopomelidae","Atopomelus","megalotis",NA,"species",0,"Atopomelus megalotis","TPT"
2871,"Sarcoptiformes","Atopomelidae","Atopomelus","priapus",NA,"species",0,"Atopomelus priapus","TPT"
2872,"Sarcoptiformes","Atopomelidae","Atopomelus","talpae",NA,"species",0,"Atopomelus talpae","TPT"
2874,"Sarcoptiformes","Atopomelidae","Austrobius","alatus",NA,"species",0,"Austrobius alatus","TPT"
2876,"Sarcoptiformes","Atopomelidae","Austrochirus","dorreensis",NA,"species",0,"Austrochirus dorreensis","TPT"
2877,"Sarcoptiformes","Atopomelidae","Austrochirus","dubininae",NA,"species",0,"Austrochirus dubininae","TPT"
2878,"Sarcoptiformes","Atopomelidae","Austrochirus","mcmillani",NA,"species",0,"Austrochirus mcmillani","TPT"
2879,"Sarcoptiformes","Atopomelidae","Austrochirus","perameles",NA,"species",0,"Austrochirus perameles","TPT"
2880,"Sarcoptiformes","Atopomelidae","Austrochirus","peroryctes",NA,"species",0,"Austrochirus peroryctes","TPT"
2881,"Sarcoptiformes","Atopomelidae","Austrochirus","queenslandicus",NA,"species",0,"Austrochirus queenslandicus","TPT"
2882,"Sarcoptiformes","Atopomelidae","Austrochirus","squamiferus",NA,"species",0,"Austrochirus squamiferus","TPT"
2883,"Sarcoptiformes","Atopomelidae","Austrochirus","womersleyi",NA,"species",0,"Austrochirus womersleyi","TPT"
2885,"Sarcoptiformes","Atopomelidae","Bathyergolichus","bathyergians",NA,"species",0,"Bathyergolichus bathyergians","TPT"
2886,"Sarcoptiformes","Atopomelidae","Bathyergolichus","heliophobius",NA,"species",0,"Bathyergolichus heliophobius","TPT"
2887,"Sarcoptiformes","Atopomelidae","Bathyergolichus","hottentotus",NA,"species",0,"Bathyergolichus hottentotus","TPT"
2888,"Sarcoptiformes","Atopomelidae","Bathyergolichus","zumpti",NA,"species",0,"Bathyergolichus zumpti","TPT"
2890,"Sarcoptiformes","Atopomelidae","Caenolestolichus","lukoschusi",NA,"species",0,"Caenolestolichus lukoschusi","TPT"
2892,"Sarcoptiformes","Atopomelidae","Campylochiropsis","dolichurus",NA,"species",0,"Campylochiropsis dolichurus","TPT"
2893,"Sarcoptiformes","Atopomelidae","Campylochiropsis","micrura",NA,"species",0,"Campylochiropsis micrura","TPT"
2894,"Sarcoptiformes","Atopomelidae","Campylochiropsis","misonnei",NA,"species",0,"Campylochiropsis misonnei","TPT"
2896,"Sarcoptiformes","Atopomelidae","Campylochirus","antechinus",NA,"species",0,"Campylochirus antechinus","TPT"
2897,"Sarcoptiformes","Atopomelidae","Campylochirus","brevicepsicola",NA,"species",0,"Campylochirus brevicepsicola","TPT"
2898,"Sarcoptiformes","Atopomelidae","Campylochirus","brevipenis",NA,"species",0,"Campylochirus brevipenis","TPT"
2899,"Sarcoptiformes","Atopomelidae","Campylochirus","caparti",NA,"species",0,"Campylochirus caparti","TPT"
2900,"Sarcoptiformes","Atopomelidae","Campylochirus","chelops",NA,"species",0,"Campylochirus chelops","TPT"
2901,"Sarcoptiformes","Atopomelidae","Campylochirus","petauricola",NA,"species",0,"Campylochirus petauricola","TPT"
2902,"Sarcoptiformes","Atopomelidae","Campylochirus","pseudocheirus",NA,"species",0,"Campylochirus pseudocheirus","TPT"
2903,"Sarcoptiformes","Atopomelidae","Campylochirus","sthenophallus",NA,"species",0,"Campylochirus sthenophallus","TPT"
2905,"Sarcoptiformes","Atopomelidae","Capromylichus","cubanus",NA,"species",0,"Capromylichus cubanus","TPT"
2907,"Sarcoptiformes","Atopomelidae","Capromysia","elongatus",NA,"species",0,"Capromysia elongatus","TPT"
2909,"Sarcoptiformes","Atopomelidae","Centetesia","tessellata",NA,"species",0,"Centetesia tessellata","TPT"
2910,"Sarcoptiformes","Atopomelidae","Centetesia","tiptoni",NA,"species",0,"Centetesia tiptoni","TPT"
2912,"Sarcoptiformes","Atopomelidae","Chirodiscoides","asquamatus",NA,"species",0,"Chirodiscoides asquamatus","TPT"
2913,"Sarcoptiformes","Atopomelidae","Chirodiscoides","bolivianus",NA,"species",0,"Chirodiscoides bolivianus","TPT"
2914,"Sarcoptiformes","Atopomelidae","Chirodiscoides","caviae",NA,"species",0,"Chirodiscoides caviae","TPT"
2915,"Sarcoptiformes","Atopomelidae","Chirodiscoides","cercomys",NA,"species",0,"Chirodiscoides cercomys","TPT"
2916,"Sarcoptiformes","Atopomelidae","Chirodiscoides","didelphicola",NA,"species",0,"Chirodiscoides didelphicola","TPT"
2917,"Sarcoptiformes","Atopomelidae","Chirodiscoides","echimys",NA,"species",0,"Chirodiscoides echimys","TPT"
2918,"Sarcoptiformes","Atopomelidae","Chirodiscoides","euryzygomatomys",NA,"species",0,"Chirodiscoides euryzygomatomys","TPT"
2919,"Sarcoptiformes","Atopomelidae","Chirodiscoides","galeae",NA,"species",0,"Chirodiscoides galeae","TPT"
2920,"Sarcoptiformes","Atopomelidae","Chirodiscoides","inglesae",NA,"species",0,"Chirodiscoides inglesae","TPT"
2921,"Sarcoptiformes","Atopomelidae","Chirodiscoides","interruptus",NA,"species",0,"Chirodiscoides interruptus","TPT"
2922,"Sarcoptiformes","Atopomelidae","Chirodiscoides","proechimys",NA,"species",0,"Chirodiscoides proechimys","TPT"
2924,"Sarcoptiformes","Atopomelidae","Cubanochirus","maximus",NA,"species",0,"Cubanochirus maximus","TPT"
2927,"Sarcoptiformes","Atopomelidae","Cytostethum","charactum",NA,"species",0,"Cytostethum charactum","TPT"
2928,"Sarcoptiformes","Atopomelidae","Cytostethum","dendriticum",NA,"species",0,"Cytostethum dendriticum","TPT"
2929,"Sarcoptiformes","Atopomelidae","Cytostethum","domrowi",NA,"species",0,"Cytostethum domrowi","TPT"
2930,"Sarcoptiformes","Atopomelidae","Cytostethum","gracile",NA,"species",0,"Cytostethum gracile","TPT"
2931,"Sarcoptiformes","Atopomelidae","Cytostethum","hamatum",NA,"species",0,"Cytostethum hamatum","TPT"
2932,"Sarcoptiformes","Atopomelidae","Cytostethum","macropus",NA,"species",0,"Cytostethum macropus","TPT"
2933,"Sarcoptiformes","Atopomelidae","Cytostethum","mediostriatum",NA,"species",0,"Cytostethum mediostriatum","TPT"
2934,"Sarcoptiformes","Atopomelidae","Cytostethum","mesocharactum",NA,"species",0,"Cytostethum mesocharactum","TPT"
2935,"Sarcoptiformes","Atopomelidae","Cytostethum","mollisoni",NA,"species",0,"Cytostethum mollisoni","TPT"
2936,"Sarcoptiformes","Atopomelidae","Cytostethum","nanophyes",NA,"species",0,"Cytostethum nanophyes","TPT"
2937,"Sarcoptiformes","Atopomelidae","Cytostethum","neotubiferum",NA,"species",0,"Cytostethum neotubiferum","TPT"
2938,"Sarcoptiformes","Atopomelidae","Cytostethum","nudum",NA,"species",0,"Cytostethum nudum","TPT"
2939,"Sarcoptiformes","Atopomelidae","Cytostethum","postscutatum",NA,"species",0,"Cytostethum postscutatum","TPT"
2940,"Sarcoptiformes","Atopomelidae","Cytostethum","potorus",NA,"species",0,"Cytostethum potorus","TPT"
2941,"Sarcoptiformes","Atopomelidae","Cytostethum","procharactum",NA,"species",0,"Cytostethum procharactum","TPT"
2942,"Sarcoptiformes","Atopomelidae","Cytostethum","promeces",NA,"species",0,"Cytostethum promeces","TPT"
2943,"Sarcoptiformes","Atopomelidae","Cytostethum","pseudocharactum",NA,"species",0,"Cytostethum pseudocharactum","TPT"
2944,"Sarcoptiformes","Atopomelidae","Cytostethum","pseudotubiferum",NA,"species",0,"Cytostethum pseudotubiferum","TPT"
2945,"Sarcoptiformes","Atopomelidae","Cytostethum","spinulatum",NA,"species",0,"Cytostethum spinulatum","TPT"
2946,"Sarcoptiformes","Atopomelidae","Cytostethum","tooloomense",NA,"species",0,"Cytostethum tooloomense","TPT"
2947,"Sarcoptiformes","Atopomelidae","Cytostethum","trachypyx",NA,"species",0,"Cytostethum trachypyx","TPT"
2948,"Sarcoptiformes","Atopomelidae","Cytostethum","tubiferum",NA,"species",0,"Cytostethum tubiferum","TPT"
2950,"Sarcoptiformes","Atopomelidae","Cytostethum","asquamatum",NA,"species",0,"Cytostethum asquamatum","TPT"
2951,"Sarcoptiformes","Atopomelidae","Cytostethum","clibanarius",NA,"species",0,"Cytostethum clibanarius","TPT"
2952,"Sarcoptiformes","Atopomelidae","Cytostethum","euphallus",NA,"species",0,"Cytostethum euphallus","TPT"
2953,"Sarcoptiformes","Atopomelidae","Cytostethum","inerme",NA,"species",0,"Cytostethum inerme","TPT"
2954,"Sarcoptiformes","Atopomelidae","Cytostethum","intermedium",NA,"species",0,"Cytostethum intermedium","TPT"
2955,"Sarcoptiformes","Atopomelidae","Cytostethum","longitarsus",NA,"species",0,"Cytostethum longitarsus","TPT"
2956,"Sarcoptiformes","Atopomelidae","Cytostethum","maydenensis",NA,"species",0,"Cytostethum maydenensis","TPT"
2957,"Sarcoptiformes","Atopomelidae","Cytostethum","mediosquamatum",NA,"species",0,"Cytostethum mediosquamatum","TPT"
2958,"Sarcoptiformes","Atopomelidae","Cytostethum","murmurense",NA,"species",0,"Cytostethum murmurense","TPT"
2959,"Sarcoptiformes","Atopomelidae","Cytostethum","postsquamatum",NA,"species",0,"Cytostethum postsquamatum","TPT"
2960,"Sarcoptiformes","Atopomelidae","Cytostethum","proseuamatum",NA,"species",0,"Cytostethum proseuamatum","TPT"
2961,"Sarcoptiformes","Atopomelidae","Cytostethum","tasmaniense",NA,"species",0,"Cytostethum tasmaniense","TPT"
2962,"Sarcoptiformes","Atopomelidae","Cytostethum","thetis",NA,"species",0,"Cytostethum thetis","TPT"
2963,"Sarcoptiformes","Atopomelidae","Cytostethum","thylogale",NA,"species",0,"Cytostethum thylogale","TPT"
2964,"Sarcoptiformes","Atopomelidae","Cytostethum","wallabia",NA,"species",0,"Cytostethum wallabia","TPT"
2965,"Sarcoptiformes","Atopomelidae","Cytostethum","wilsoni",NA,"species",0,"Cytostethum wilsoni","TPT"
2968,"Sarcoptiformes","Atopomelidae","Dasyurochirus","gracilis",NA,"species",0,"Dasyurochirus gracilis","TPT"
2970,"Sarcoptiformes","Atopomelidae","Dasyurochirus","australis",NA,"species",0,"Dasyurochirus australis","TPT"
2971,"Sarcoptiformes","Atopomelidae","Dasyurochirus","biscutatus",NA,"species",0,"Dasyurochirus biscutatus","TPT"
2972,"Sarcoptiformes","Atopomelidae","Dasyurochirus","granulipes",NA,"species",0,"Dasyurochirus granulipes","TPT"
2973,"Sarcoptiformes","Atopomelidae","Dasyurochirus","inermis",NA,"species",0,"Dasyurochirus inermis","TPT"
2974,"Sarcoptiformes","Atopomelidae","Dasyurochirus","intercalatus",NA,"species",0,"Dasyurochirus intercalatus","TPT"
2975,"Sarcoptiformes","Atopomelidae","Dasyurochirus","leprosus",NA,"species",0,"Dasyurochirus leprosus","TPT"
2976,"Sarcoptiformes","Atopomelidae","Dasyurochirus","longicaudus",NA,"species",0,"Dasyurochirus longicaudus","TPT"
2977,"Sarcoptiformes","Atopomelidae","Dasyurochirus","longissimus",NA,"species",0,"Dasyurochirus longissimus","TPT"
2978,"Sarcoptiformes","Atopomelidae","Dasyurochirus","major",NA,"species",0,"Dasyurochirus major","TPT"
2979,"Sarcoptiformes","Atopomelidae","Dasyurochirus","radovskyi",NA,"species",0,"Dasyurochirus radovskyi","TPT"
2980,"Sarcoptiformes","Atopomelidae","Dasyurochirus","sminthopsis",NA,"species",0,"Dasyurochirus sminthopsis","TPT"
2981,"Sarcoptiformes","Atopomelidae","Dasyurochirus","squamatus",NA,"species",0,"Dasyurochirus squamatus","TPT"
2982,"Sarcoptiformes","Atopomelidae","Dasyurochirus","tapoatafa",NA,"species",0,"Dasyurochirus tapoatafa","TPT"
2983,"Sarcoptiformes","Atopomelidae","Dasyurochirus","trouessarti",NA,"species",0,"Dasyurochirus trouessarti","TPT"
2985,"Sarcoptiformes","Atopomelidae","Didelphilichus","philander",NA,"species",0,"Didelphilichus philander","TPT"
2986,"Sarcoptiformes","Atopomelidae","Didelphilichus","serrifer",NA,"species",0,"Didelphilichus serrifer","TPT"
2988,"Sarcoptiformes","Atopomelidae","Didelphoecius","callipygus",NA,"species",0,"Didelphoecius callipygus","TPT"
2989,"Sarcoptiformes","Atopomelidae","Didelphoecius","capirangensis",NA,"species",0,"Didelphoecius capirangensis","TPT"
2990,"Sarcoptiformes","Atopomelidae","Didelphoecius","coalescens",NA,"species",0,"Didelphoecius coalescens","TPT"
2991,"Sarcoptiformes","Atopomelidae","Didelphoecius","colombianus",NA,"species",0,"Didelphoecius colombianus","TPT"
2992,"Sarcoptiformes","Atopomelidae","Didelphoecius","colombianus","manaosensis","subspecies",0,"Didelphoecius colombianus manaosensis","TPT"
2993,"Sarcoptiformes","Atopomelidae","Didelphoecius","didelphicola",NA,"species",0,"Didelphoecius didelphicola","TPT"
2994,"Sarcoptiformes","Atopomelidae","Didelphoecius","dissimilis",NA,"species",0,"Didelphoecius dissimilis","TPT"
2995,"Sarcoptiformes","Atopomelidae","Didelphoecius","guyanensis",NA,"species",0,"Didelphoecius guyanensis","TPT"
2996,"Sarcoptiformes","Atopomelidae","Didelphoecius","incisus",NA,"species",0,"Didelphoecius incisus","TPT"
2997,"Sarcoptiformes","Atopomelidae","Didelphoecius","inversus",NA,"species",0,"Didelphoecius inversus","TPT"
2998,"Sarcoptiformes","Atopomelidae","Didelphoecius","marmosae",NA,"species",0,"Didelphoecius marmosae","TPT"
2999,"Sarcoptiformes","Atopomelidae","Didelphoecius","monodelphis",NA,"species",0,"Didelphoecius monodelphis","TPT"
3000,"Sarcoptiformes","Atopomelidae","Didelphoecius","palmeirensis",NA,"species",0,"Didelphoecius palmeirensis","TPT"
3001,"Sarcoptiformes","Atopomelidae","Didelphoecius","paranensis",NA,"species",0,"Didelphoecius paranensis","TPT"
3002,"Sarcoptiformes","Atopomelidae","Didelphoecius","philander",NA,"species",0,"Didelphoecius philander","TPT"
3003,"Sarcoptiformes","Atopomelidae","Didelphoecius","scutatus",NA,"species",0,"Didelphoecius scutatus","TPT"
3004,"Sarcoptiformes","Atopomelidae","Didelphoecius","squamatus",NA,"species",0,"Didelphoecius squamatus","TPT"
3005,"Sarcoptiformes","Atopomelidae","Didelphoecius","surinamensis",NA,"species",0,"Didelphoecius surinamensis","TPT"
3006,"Sarcoptiformes","Atopomelidae","Didelphoecius","validus",NA,"species",0,"Didelphoecius validus","TPT"
3007,"Sarcoptiformes","Atopomelidae","Didelphoecius","venezuelensis",NA,"species",0,"Didelphoecius venezuelensis","TPT"
3009,"Sarcoptiformes","Atopomelidae","Distoechurobia","anomala",NA,"species",0,"Distoechurobia anomala","TPT"
3011,"Sarcoptiformes","Atopomelidae","Domingoecius","cruzi",NA,"species",0,"Domingoecius cruzi","TPT"
3013,"Sarcoptiformes","Atopomelidae","Dromiciolicus","chiliensis",NA,"species",0,"Dromiciolicus chiliensis","TPT"
3015,"Sarcoptiformes","Atopomelidae","Euryzygomysia","catharinae",NA,"species",0,"Euryzygomysia catharinae","TPT"
3017,"Sarcoptiformes","Atopomelidae","Isothricola","amazonicus",NA,"species",0,"Isothricola amazonicus","TPT"
3018,"Sarcoptiformes","Atopomelidae","Isothricola","appendiculatus",NA,"species",0,"Isothricola appendiculatus","TPT"
3019,"Sarcoptiformes","Atopomelidae","Isothricola","bolivianus",NA,"species",0,"Isothricola bolivianus","TPT"
3020,"Sarcoptiformes","Atopomelidae","Isothricola","coniformis",NA,"species",0,"Isothricola coniformis","TPT"
3021,"Sarcoptiformes","Atopomelidae","Isothricola","ovatus",NA,"species",0,"Isothricola ovatus","TPT"
3023,"Sarcoptiformes","Atopomelidae","Koalachirus","perkinsi",NA,"species",0,"Koalachirus perkinsi","TPT"
3025,"Sarcoptiformes","Atopomelidae","Labidopygus","australiensis",NA,"species",0,"Labidopygus australiensis","TPT"
3026,"Sarcoptiformes","Atopomelidae","Labidopygus","squamatus",NA,"species",0,"Labidopygus squamatus","TPT"
3028,"Sarcoptiformes","Atopomelidae","Lemuroptes","attenuatus",NA,"species",0,"Lemuroptes attenuatus","TPT"
3029,"Sarcoptiformes","Atopomelidae","Lemuroptes","bursatus",NA,"species",0,"Lemuroptes bursatus","TPT"
3030,"Sarcoptiformes","Atopomelidae","Lemuroptes","potto",NA,"species",0,"Lemuroptes potto","TPT"
3031,"Sarcoptiformes","Atopomelidae","Lemuroptes","primarius",NA,"species",0,"Lemuroptes primarius","TPT"
3032,"Sarcoptiformes","Atopomelidae","Lemuroptes","zumpti",NA,"species",0,"Lemuroptes zumpti","TPT"
3034,"Sarcoptiformes","Atopomelidae","Listrocarpus","alouattae",NA,"species",0,"Listrocarpus alouattae","TPT"
3035,"Sarcoptiformes","Atopomelidae","Listrocarpus","anurus",NA,"species",0,"Listrocarpus anurus","TPT"
3036,"Sarcoptiformes","Atopomelidae","Listrocarpus","capucinus",NA,"species",0,"Listrocarpus capucinus","TPT"
3037,"Sarcoptiformes","Atopomelidae","Listrocarpus","cebi",NA,"species",0,"Listrocarpus cebi","TPT"
3038,"Sarcoptiformes","Atopomelidae","Listrocarpus","cosgrovei",NA,"species",0,"Listrocarpus cosgrovei","TPT"
3039,"Sarcoptiformes","Atopomelidae","Listrocarpus","costaricensis",NA,"species",0,"Listrocarpus costaricensis","TPT"
3040,"Sarcoptiformes","Atopomelidae","Listrocarpus","hapalei",NA,"species",0,"Listrocarpus hapalei","TPT"
3041,"Sarcoptiformes","Atopomelidae","Listrocarpus","lagothrix",NA,"species",0,"Listrocarpus lagothrix","TPT"
3042,"Sarcoptiformes","Atopomelidae","Listrocarpus","saimirii",NA,"species",0,"Listrocarpus saimirii","TPT"
3043,"Sarcoptiformes","Atopomelidae","Listrocarpus","spinifer",NA,"species",0,"Listrocarpus spinifer","TPT"
3044,"Sarcoptiformes","Atopomelidae","Listrocarpus","surinamensis",NA,"species",0,"Listrocarpus surinamensis","TPT"
3047,"Sarcoptiformes","Atopomelidae","Listrophoroides","angolensis",NA,"species",0,"Listrophoroides angolensis","TPT"
3048,"Sarcoptiformes","Atopomelidae","Listrophoroides","attenuatus",NA,"species",0,"Listrophoroides attenuatus","TPT"
3049,"Sarcoptiformes","Atopomelidae","Listrophoroides","benoiti",NA,"species",0,"Listrophoroides benoiti","TPT"
3050,"Sarcoptiformes","Atopomelidae","Listrophoroides","bilobatus",NA,"species",0,"Listrophoroides bilobatus","TPT"
3051,"Sarcoptiformes","Atopomelidae","Listrophoroides","carrissoensis",NA,"species",0,"Listrophoroides carrissoensis","TPT"
3052,"Sarcoptiformes","Atopomelidae","Listrophoroides","colomys",NA,"species",0,"Listrophoroides colomys","TPT"
3053,"Sarcoptiformes","Atopomelidae","Listrophoroides","dubininae",NA,"species",0,"Listrophoroides dubininae","TPT"
3054,"Sarcoptiformes","Atopomelidae","Listrophoroides","furcatus",NA,"species",0,"Listrophoroides furcatus","TPT"
3055,"Sarcoptiformes","Atopomelidae","Listrophoroides","gaudi",NA,"species",0,"Listrophoroides gaudi","TPT"
3056,"Sarcoptiformes","Atopomelidae","Listrophoroides","hylomyscus",NA,"species",0,"Listrophoroides hylomyscus","TPT"
3057,"Sarcoptiformes","Atopomelidae","Listrophoroides","leggada",NA,"species",0,"Listrophoroides leggada","TPT"
3058,"Sarcoptiformes","Atopomelidae","Listrophoroides","leptolobus",NA,"species",0,"Listrophoroides leptolobus","TPT"
3059,"Sarcoptiformes","Atopomelidae","Listrophoroides","machadoi",NA,"species",0,"Listrophoroides machadoi","TPT"
3060,"Sarcoptiformes","Atopomelidae","Listrophoroides","malacomys",NA,"species",0,"Listrophoroides malacomys","TPT"
3061,"Sarcoptiformes","Atopomelidae","Listrophoroides","mastomys",NA,"species",0,"Listrophoroides mastomys","TPT"
3062,"Sarcoptiformes","Atopomelidae","Listrophoroides","myomyscus",NA,"species",0,"Listrophoroides myomyscus","TPT"
3063,"Sarcoptiformes","Atopomelidae","Listrophoroides","notatus",NA,"species",0,"Listrophoroides notatus","TPT"
3064,"Sarcoptiformes","Atopomelidae","Listrophoroides","obliquestriatus",NA,"species",0,"Listrophoroides obliquestriatus","TPT"
3065,"Sarcoptiformes","Atopomelidae","Listrophoroides","paraleggada",NA,"species",0,"Listrophoroides paraleggada","TPT"
3066,"Sarcoptiformes","Atopomelidae","Listrophoroides","prionomys",NA,"species",0,"Listrophoroides prionomys","TPT"
3067,"Sarcoptiformes","Atopomelidae","Listrophoroides","radfordi",NA,"species",0,"Listrophoroides radfordi","TPT"
3068,"Sarcoptiformes","Atopomelidae","Listrophoroides","scambophallus",NA,"species",0,"Listrophoroides scambophallus","TPT"
3069,"Sarcoptiformes","Atopomelidae","Listrophoroides","serratus",NA,"species",0,"Listrophoroides serratus","TPT"
3070,"Sarcoptiformes","Atopomelidae","Listrophoroides","sigmophallus",NA,"species",0,"Listrophoroides sigmophallus","TPT"
3071,"Sarcoptiformes","Atopomelidae","Listrophoroides","teinophallus",NA,"species",0,"Listrophoroides teinophallus","TPT"
3072,"Sarcoptiformes","Atopomelidae","Listrophoroides","treptophallus",NA,"species",0,"Listrophoroides treptophallus","TPT"
3073,"Sarcoptiformes","Atopomelidae","Listrophoroides","verruculosus",NA,"species",0,"Listrophoroides verruculosus","TPT"
3074,"Sarcoptiformes","Atopomelidae","Listrophoroides","vittatus",NA,"species",0,"Listrophoroides vittatus","TPT"
3076,"Sarcoptiformes","Atopomelidae","Listrophoroides","aethomys",NA,"species",0,"Listrophoroides aethomys","TPT"
3077,"Sarcoptiformes","Atopomelidae","Listrophoroides","hulstaerti",NA,"species",0,"Listrophoroides hulstaerti","TPT"
3078,"Sarcoptiformes","Atopomelidae","Listrophoroides","marginatus",NA,"species",0,"Listrophoroides marginatus","TPT"
3079,"Sarcoptiformes","Atopomelidae","Listrophoroides","mediosquamatus",NA,"species",0,"Listrophoroides mediosquamatus","TPT"
3080,"Sarcoptiformes","Atopomelidae","Listrophoroides","nesogale",NA,"species",0,"Listrophoroides nesogale","TPT"
3081,"Sarcoptiformes","Atopomelidae","Listrophoroides","pachyphallus",NA,"species",0,"Listrophoroides pachyphallus","TPT"
3082,"Sarcoptiformes","Atopomelidae","Listrophoroides","papillosus",NA,"species",0,"Listrophoroides papillosus","TPT"
3083,"Sarcoptiformes","Atopomelidae","Listrophoroides","pusillus",NA,"species",0,"Listrophoroides pusillus","TPT"
3084,"Sarcoptiformes","Atopomelidae","Listrophoroides","scleropygus",NA,"species",0,"Listrophoroides scleropygus","TPT"
3085,"Sarcoptiformes","Atopomelidae","Listrophoroides","sikorai",NA,"species",0,"Listrophoroides sikorai","TPT"
3086,"Sarcoptiformes","Atopomelidae","Listrophoroides","uilenbergi",NA,"species",0,"Listrophoroides uilenbergi","TPT"
3088,"Sarcoptiformes","Atopomelidae","Listrophoroides","adherens",NA,"species",0,"Listrophoroides adherens","TPT"
3089,"Sarcoptiformes","Atopomelidae","Listrophoroides","anomaluri",NA,"species",0,"Listrophoroides anomaluri","TPT"
3090,"Sarcoptiformes","Atopomelidae","Listrophoroides","claviglis",NA,"species",0,"Listrophoroides claviglis","TPT"
3091,"Sarcoptiformes","Atopomelidae","Listrophoroides","funisciuri",NA,"species",0,"Listrophoroides funisciuri","TPT"
3092,"Sarcoptiformes","Atopomelidae","Listrophoroides","graphiuri",NA,"species",0,"Listrophoroides graphiuri","TPT"
3093,"Sarcoptiformes","Atopomelidae","Listrophoroides","idiurus",NA,"species",0,"Listrophoroides idiurus","TPT"
3094,"Sarcoptiformes","Atopomelidae","Listrophoroides","monticola",NA,"species",0,"Listrophoroides monticola","TPT"
3095,"Sarcoptiformes","Atopomelidae","Listrophoroides","schoutedeni",NA,"species",0,"Listrophoroides schoutedeni","TPT"
3096,"Sarcoptiformes","Atopomelidae","Listrophoroides","verheyeni",NA,"species",0,"Listrophoroides verheyeni","TPT"
3098,"Sarcoptiformes","Atopomelidae","Listrophoroides","amplius",NA,"species",0,"Listrophoroides amplius","TPT"
3100,"Sarcoptiformes","Atopomelidae","Listrophoroides","curtus",NA,"species",0,"Listrophoroides curtus","TPT"
3102,"Sarcoptiformes","Atopomelidae","Listrophoroides","uranomys",NA,"species",0,"Listrophoroides uranomys","TPT"
3104,"Sarcoptiformes","Atopomelidae","Listrophoroides","cricetomys",NA,"species",0,"Listrophoroides cricetomys","TPT"
3106,"Sarcoptiformes","Atopomelidae","Listrophoroides","legendrei",NA,"species",0,"Listrophoroides legendrei","TPT"
3107,"Sarcoptiformes","Atopomelidae","Listrophoroides","minutus",NA,"species",0,"Listrophoroides minutus","TPT"
3108,"Sarcoptiformes","Atopomelidae","Listrophoroides","paulianus",NA,"species",0,"Listrophoroides paulianus","TPT"
3109,"Sarcoptiformes","Atopomelidae","Listrophoroides","tenuis",NA,"species",0,"Listrophoroides tenuis","TPT"
3111,"Sarcoptiformes","Atopomelidae","Listrophoroides","angulatus",NA,"species",0,"Listrophoroides angulatus","TPT"
3112,"Sarcoptiformes","Atopomelidae","Listrophoroides","cheirogaleus",NA,"species",0,"Listrophoroides cheirogaleus","TPT"
3113,"Sarcoptiformes","Atopomelidae","Listrophoroides","dauphinensis",NA,"species",0,"Listrophoroides dauphinensis","TPT"
3114,"Sarcoptiformes","Atopomelidae","Listrophoroides","eupleres",NA,"species",0,"Listrophoroides eupleres","TPT"
3115,"Sarcoptiformes","Atopomelidae","Listrophoroides","gracilis",NA,"species",0,"Listrophoroides gracilis","TPT"
3116,"Sarcoptiformes","Atopomelidae","Listrophoroides","inopinatus",NA,"species",0,"Listrophoroides inopinatus","TPT"
3117,"Sarcoptiformes","Atopomelidae","Listrophoroides","lawrencei",NA,"species",0,"Listrophoroides lawrencei","TPT"
3118,"Sarcoptiformes","Atopomelidae","Listrophoroides","lepilemur",NA,"species",0,"Listrophoroides lepilemur","TPT"
3119,"Sarcoptiformes","Atopomelidae","Listrophoroides","mediostrictus",NA,"species",0,"Listrophoroides mediostrictus","TPT"
3120,"Sarcoptiformes","Atopomelidae","Listrophoroides","pauliani",NA,"species",0,"Listrophoroides pauliani","TPT"
3121,"Sarcoptiformes","Atopomelidae","Listrophoroides","squamosus",NA,"species",0,"Listrophoroides squamosus","TPT"
3122,"Sarcoptiformes","Atopomelidae","Listrophoroides","tenellus",NA,"species",0,"Listrophoroides tenellus","TPT"
3123,"Sarcoptiformes","Atopomelidae","Listrophoroides","trilineatus",NA,"species",0,"Listrophoroides trilineatus","TPT"
3125,"Sarcoptiformes","Atopomelidae","Listrophoroides","aethiopicus",NA,"species",0,"Listrophoroides aethiopicus","TPT"
3126,"Sarcoptiformes","Atopomelidae","Listrophoroides","alticola",NA,"species",0,"Listrophoroides alticola","TPT"
3127,"Sarcoptiformes","Atopomelidae","Listrophoroides","ancophallus",NA,"species",0,"Listrophoroides ancophallus","TPT"
3128,"Sarcoptiformes","Atopomelidae","Listrophoroides","batomys",NA,"species",0,"Listrophoroides batomys","TPT"
3129,"Sarcoptiformes","Atopomelidae","Listrophoroides","bellulus",NA,"species",0,"Listrophoroides bellulus","TPT"
3130,"Sarcoptiformes","Atopomelidae","Listrophoroides","biexcavatus",NA,"species",0,"Listrophoroides biexcavatus","TPT"
3131,"Sarcoptiformes","Atopomelidae","Listrophoroides","bifidus",NA,"species",0,"Listrophoroides bifidus","TPT"
