"source","taxonID","Dataset","datasetID","genericName","reason"
"GBIF","5175230","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Damaeus",NA
"GBIF","4545739","BOTH","a6c6cead-b5ce-4a4e-8cf5-1542ba708dec","Micreremus",NA
"GBIF","2197986","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Micreremus",NA
"GBIF","5175443","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Murcia",NA
"GBIF","5175452","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Murcia",NA
"GBIF","2195817","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Serratobelba",NA
"GBIF","2198154","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rugozetes",NA
"GBIF","8872588","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Nannodromus",NA
"GBIF","9100820","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Anisophyllodes",NA
"GBIF","8821678","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Nanopterodectes",NA
"GBIF","5175431","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Murcia",NA
"GBIF","5175437","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Murcia",NA
"GBIF","5175448","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Murcia",NA
"GBIF","8022128","BOTH","bec29ef8-5394-4062-9300-b0f462cae00d","Murcia",NA
"GBIF","10013690","BOTH","b84dcc61-5e37-4de0-85f3-59e65bc202f3","Proterothrix",NA
"GBIF","4548780","BOTH","4dd32523-a3a3-43b7-84df-4cda02f15cf7","Steatonyssus",NA
"GBIF","9546250","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Macronyssus",NA
"GBIF","10651673","BOTH","bc3175fc-8f7f-4b44-9377-d1fd2dfeba84","Eulaelaps",NA
"GBIF","6135171","BOTH","1ec61203-14fa-4fbd-8ee5-a4a80257b45a","Macronyssus",NA
"GBIF","2196393","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Machadobelba",NA
"GBIF","6888253","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Eulaelaps",NA
"GBIF","9302393","BOTH","5e8456ae-b220-4b85-9848-d6459d2e2a8e","Ptilonyssus",NA
"GBIF","2189639","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Eupelops",NA
"GBIF","2189652","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Eupelops",NA
"GBIF","2189615","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Eupelops",NA
"GBIF","2189654","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Eupelops",NA
"GBIF","2189648","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Eupelops",NA
"GBIF","2189656","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Eupelops",NA
"GBIF","2189049","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rimandocepheus",NA
"GBIF","2189660","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Eupelops",NA
"GBIF","2188624","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Acrotritia",NA
"GBIF","2189650","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Eupelops",NA
"GBIF","2189614","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Eupelops",NA
"GBIF","2189673","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Eupelops",NA
"GBIF","2188643","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Acrotritia",NA
"GBIF","2194177","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Lamellozetes",NA
"GBIF","2188805","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Indotritia",NA
"GBIF","2193152","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Neseutegaeus",NA
"GBIF","2188812","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Indotritia",NA
"GBIF","2188800","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Indotritia",NA
"GBIF","9112237","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Acrotritia",NA
"GBIF","2194184","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Cultroribula",NA
"GBIF","2193158","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Neseutegaeus",NA
"GBIF","2194193","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Cultroribula",NA
"GBIF","4546278","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Cultroribula",NA
"GBIF","2188784","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Indotritia",NA
"GBIF","2188830","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Maerkelotritia",NA
"GBIF","2194188","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Cultroribula",NA
"GBIF","2188813","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Indotritia",NA
"GBIF","8514099","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Indotritia",NA
"GBIF","4541735","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Feltria",NA
"GBIF","2180357","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Lebertia",NA
"GBIF","8569089","BOTH","7e3f9cac-1745-4542-8772-87492ccb6f4a","Feltria",NA
"GBIF","2180517","BOTH","9ca92552-f23a-41a8-a140-01abaa31c931","Feltria",NA
"GBIF","4540490","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Lebertia",NA
"GBIF","4541742","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Feltria",NA
"GBIF","4541722","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Feltria",NA
"GBIF","2180518","BOTH","9ca92552-f23a-41a8-a140-01abaa31c931","Feltria",NA
"GBIF","4540548","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","4338056","BOTH","2d59e5db-57ad-41ff-97d6-11f5fb264527","Thalassarachna",NA
"GBIF","4540494","BOTH","4dd32523-a3a3-43b7-84df-4cda02f15cf7","Lebertia",NA
"GBIF","4540569","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","2180514","BOTH","9ca92552-f23a-41a8-a140-01abaa31c931","Feltria",NA
"GBIF","2180348","BOTH","9ca92552-f23a-41a8-a140-01abaa31c931","Lebertia",NA
"GBIF","4540500","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","6920066","BOTH","92b8222c-9e7a-4036-bbba-d741bf871912","Lebertia",NA
"GBIF","4540449","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","4540522","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","2180356","BOTH","9ca92552-f23a-41a8-a140-01abaa31c931","Lebertia",NA
"GBIF","4540471","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","4540525","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","4540519","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Lebertia",NA
"GBIF","4540546","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","6920007","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Lebertia",NA
"GBIF","4540501","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","4540552","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Lebertia",NA
"GBIF","4540457","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","4540517","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","4540440","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","7724865","BOTH","f3969185-0e50-472d-b7b0-ff6e1ba8e814","Trigonuropoda",NA
"GBIF","7773343","BOTH","f3969185-0e50-472d-b7b0-ff6e1ba8e814","Trigonuropoda",NA
"GBIF","9268673","BOTH","4a4060a7-8f5b-4754-8579-180b5d1b697c","Brachioppia",NA
"GBIF","5175316","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Lanceoppia",NA
"GBIF","2197209","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Multipulchroppia",NA
"GBIF","5175314","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Lanceoppia",NA
"GBIF","8755829","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Lancetoppia",NA
"GBIF","2190506","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pilobatella",NA
"GBIF","8735615","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Lancetoppia",NA
"GBIF","2196949","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Autoppia",NA
"GBIF","5175310","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Lanceoppia",NA
"GBIF","8842864","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Lancetoppia",NA
"GBIF","2196780","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Oppiella",NA
"GBIF","5175288","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Lanceoppia",NA
"GBIF","8505661","BOTH","ff3891db-ef18-416b-9e79-cdb9bb299296","Lanceoppia",NA
"GBIF","9177832","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Eremulus",NA
"GBIF","2195168","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Prototritia",NA
"GBIF","8516085","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Laminamichaelia",NA
"GBIF","2189541","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Eremulus",NA
"GBIF","2197498","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Solenoppia",NA
"GBIF","5175309","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Lanceoppia",NA
"GBIF","9181605","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Lancetoppia",NA
"GBIF","2189545","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Eremulus",NA
"GBIF","2189551","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Eremulus",NA
"GBIF","5175291","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Lanceoppia",NA
"GBIF","2189529","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Eremulus",NA
"GBIF","2197375","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Brachioppia",NA
"GBIF","9055591","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Neogalumna",NA
"GBIF","2193854","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Neogalumna",NA
"GBIF","7195370","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Galumna",NA
"GBIF","8737050","BOTH","bade423e-c460-431c-a294-c50ab9ec25f6","Setogalumna",NA
"GBIF","6182664","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Galumna",NA
"GBIF","6182665","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Galumna",NA
"GBIF","7804875","BOTH","8dacef77-cc64-40d3-92ad-be6e928111e2","Phylleremus",NA
"GBIF","2190734","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Truncopes",NA
"GBIF","4549493","BOTH","4dd32523-a3a3-43b7-84df-4cda02f15cf7","Dinychus",NA
"GBIF","4548584","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Leioseius",NA
"GBIF","6890130","BOTH","d51d750d-3374-4f2c-81ff-860b8e592da4","Leioseius",NA
"GBIF","6890132","BOTH","548cfe06-0bbf-4ce2-8b57-35a16f52427f","Leioseius",NA
"GBIF","8690683","BOTH","d51d750d-3374-4f2c-81ff-860b8e592da4","Leioseius",NA
"GBIF","2191195","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Mahunkazetes",NA
"GBIF","6182361","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Scheloribates",NA
"GBIF","4652943","BOTH","dcb09c36-7afb-49aa-b351-1aa37ac0236c","Rhynchaustrobates",NA
"GBIF","8706520","BOTH","dcb09c36-7afb-49aa-b351-1aa37ac0236c","Rhynchaustrobates",NA
"GBIF","8494484","BOTH","dcb09c36-7afb-49aa-b351-1aa37ac0236c","Rhynchaustrobates",NA
"GBIF","9020932","BOTH","4dd32523-a3a3-43b7-84df-4cda02f15cf7","Leioseius",NA
"GBIF","2188221","BOTH","2d59e5db-57ad-41ff-97d6-11f5fb264527","Leioseius",NA
"GBIF","2189065","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Leptotocepheus",NA
"GBIF","7040472","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Torpacarus",NA
"GBIF","6182458","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Torpacarus",NA
"GBIF","6182457","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Torpacarus",NA
"GBIF","2190053","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Perscheloribates",NA
"GBIF","2190375","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Fijibates",NA
"GBIF","2190056","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Perscheloribates",NA
"GBIF","7195276","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Scheloribates",NA
"GBIF","2190741","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Truncopes",NA
"GBIF","6900166","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Kramerella",NA
"GBIF","4542780","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Triophtydeus",NA
"GBIF","4540061","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Protzia",NA
"GBIF","7344266","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Protzia",NA
"GBIF","4540076","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Protzia",NA
"GBIF","4540077","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Protzia",NA
"GBIF","7934704","BOTH","12e1ec82-b600-4661-a117-00c2bd040ceb","Raphignathus",NA
"GBIF","2187626","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Olpiseius",NA
"GBIF","8009806","BOTH","12e1ec82-b600-4661-a117-00c2bd040ceb","Raphignathus",NA
"GBIF","9240576","BOTH","b2dd0f47-267c-41ae-a38e-c725a60ade4e","Cydnoseius",NA
"GBIF","4540063","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Protzia",NA
"GBIF","2186432","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Proprioseiopsis",NA
"GBIF","2187649","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Arrenoseius",NA
"GBIF","2185787","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Kuzinellus",NA
"GBIF","2186266","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Phytoscutus",NA
"GBIF","2187571","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Cydnoseius",NA
"GBIF","2186465","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Proprioseiopsis",NA
"GBIF","2186431","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Proprioseiopsis",NA
"GBIF","2186388","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Proprioseiopsis",NA
"GBIF","2186456","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Proprioseiopsis",NA
"GBIF","2186406","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Proprioseiopsis",NA
"GBIF","2186503","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Proprioseiopsis",NA
"GBIF","2186460","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Proprioseiopsis",NA
"GBIF","2186442","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Proprioseiopsis",NA
"GBIF","2188164","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Gynaeseius",NA
"GBIF","2188167","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Gynaeseius",NA
"GBIF","2186428","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Proprioseiopsis",NA
"GBIF","2186270","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Phytoscutus",NA
"GBIF","2185781","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Kuzinellus",NA
"GBIF","2186504","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Proprioseiopsis",NA
"GBIF","2187633","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Arrenoseius",NA
"GBIF","2186458","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Proprioseiopsis",NA
"GBIF","2188165","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Gynaeseius",NA
"GBIF","2186382","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Proprioseiopsis",NA
"GBIF","2185795","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Kuzinellus",NA
"GBIF","2186384","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Proprioseiopsis",NA
"GBIF","2186470","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Proprioseiopsis",NA
"GBIF","2185524","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ologamasus",NA
"GBIF","2186467","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Proprioseiopsis",NA
"GBIF","2186401","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Proprioseiopsis",NA
"GBIF","2185526","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ologamasus",NA
"GBIF","5175237","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Damaeus",NA
"GBIF","2185294","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Allogamasellus",NA
"GBIF","2185169","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Afrodacarellus",NA
"GBIF","5175199","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Damaeus",NA
"GBIF","5175268","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Damaeus",NA
"GBIF","2195984","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Damaeus",NA
"GBIF","5175271","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Damaeus",NA
"GBIF","2198992","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Mikizetes",NA
"GBIF","9452094","BOTH","8fc09650-9046-4bcd-bcbc-86b9ef2c221a","Anisophyllodes",NA
"GBIF","5175442","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Murcia",NA
"GBIF","5175438","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Murcia",NA
"GBIF","9451784","BOTH","728dbd1d-f497-4949-87ea-a8a0be6d598c","Afrodacarellus",NA
"GBIF","2191916","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Apotomocepheus",NA
"GBIF","2197981","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Micreremus",NA
"GBIF","9182408","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Tectodamaeus",NA
"GBIF","5175242","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Damaeus",NA
"GBIF","5175257","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Damaeus",NA
"GBIF","6896821","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Epidamaeus",NA
"GBIF","5175247","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Damaeus",NA
"GBIF","2198188","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Brazilozetes",NA
"GBIF","5175425","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Murcia",NA
"GBIF","2198464","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Murcia",NA
"GBIF","5175457","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Murcia",NA
"GBIF","5175231","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Damaeus",NA
"GBIF","5175180","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Damaeus",NA
"GBIF","9274171","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Proterothrix",NA
"GBIF","5175444","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Murcia",NA
"GBIF","4546958","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Epidamaeus",NA
"GBIF","5175245","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Damaeus",NA
"GBIF","2195969","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Damaeus",NA
"GBIF","2197985","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Micreremus",NA
"GBIF","5175266","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Damaeus",NA
"GBIF","5175209","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Damaeus",NA
"GBIF","5175226","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Damaeus",NA
"GBIF","5175263","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Damaeus",NA
"GBIF","5175190","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Damaeus",NA
"GBIF","6888258","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Eulaelaps",NA
"GBIF","6887103","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Stammernenteria",NA
"GBIF","6887817","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058","Stratiolaelaps",NA
"GBIF","2189362","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Basilobelba",NA
"GBIF","2192079","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Hermannobates",NA
"GBIF","8948139","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Basilobelba",NA
"GBIF","2189358","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Basilobelba",NA
"GBIF","4546285","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Cultroribula",NA
"GBIF","2189634","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Eupelops",NA
"GBIF","7346801","BOTH","d7dddbf4-2cf0-4f39-9b2a-bb099caae36c","Dolichermaeus",NA
"GBIF","4545762","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Eupelops",NA
"GBIF","2189640","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Eupelops",NA
"GBIF","2189352","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Basilobelba",NA
"GBIF","2198749","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Iugoribates",NA
"GBIF","2189353","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Basilobelba",NA
"GBIF","2189662","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Eupelops",NA
"GBIF","2194186","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Cultroribula",NA
"GBIF","2196397","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Machadobelba",NA
"GBIF","6135215","BOTH","1ec61203-14fa-4fbd-8ee5-a4a80257b45a","Dolichermaeus",NA
"GBIF","2193157","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Neseutegaeus",NA
"GBIF","2194200","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Cultroribula",NA
"GBIF","2188645","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Acrotritia",NA
"GBIF","2194178","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Lamellozetes",NA
"GBIF","2195301","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ferolocella",NA
"GBIF","2196320","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Triteremella",NA
"GBIF","2188662","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Acrotritia",NA
"GBIF","2194192","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Cultroribula",NA
"GBIF","2188795","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Indotritia",NA
"GBIF","2188793","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Indotritia",NA
"GBIF","2188804","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Indotritia",NA
"GBIF","8689164","BOTH","51278449-1ee6-4634-909b-147906871864","Acrotritia",NA
"GBIF","2188802","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Indotritia",NA
"GBIF","2188654","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Acrotritia",NA
"GBIF","2188657","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Acrotritia",NA
"GBIF","2188660","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Acrotritia",NA
"GBIF","8237137","BOTH","e803a08f-daea-4c6f-97f9-66c8a20c88e4","Cultroribula",NA
"GBIF","2188791","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Indotritia",NA
"GBIF","2193177","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Bornebuschia",NA
"GBIF","2188642","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Acrotritia",NA
"GBIF","7624472","BOTH","d1178957-1267-4e5e-86a0-8f56de0d7d45","Feltria",NA
"GBIF","4540568","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","8195018","BOTH","d1178957-1267-4e5e-86a0-8f56de0d7d45","Feltria",NA
"GBIF","2180515","BOTH","9ca92552-f23a-41a8-a140-01abaa31c931","Feltria",NA
"GBIF","6924901","BOTH","05f1d9c0-cb7c-49ad-a0b1-8dbee74a9095","Feltria",NA
"GBIF","4541745","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Feltria",NA
"GBIF","7375732","BOTH","d1178957-1267-4e5e-86a0-8f56de0d7d45","Feltria",NA
"GBIF","4540515","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","6924871","BOTH","91a85ddb-3bb3-4373-8e8c-5f366b2fa594","Feltria",NA
"GBIF","4541724","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Feltria",NA
"GBIF","4337000","BOTH","2d59e5db-57ad-41ff-97d6-11f5fb264527","Agauides",NA
"GBIF","4336999","BOTH","2d59e5db-57ad-41ff-97d6-11f5fb264527","Agauides",NA
"GBIF","4540532","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","4540451","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","4540542","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","4540560","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","4540565","BOTH","4dd32523-a3a3-43b7-84df-4cda02f15cf7","Lebertia",NA
"GBIF","4540464","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","4540504","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","4540516","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","4540444","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","4540520","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lebertia",NA
"GBIF","4540563","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Lebertia",NA
